신차가격,중고차가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,압류,저당,전손이력,용도이력,사용자변경,차체/일반,엔진/주요,제조사,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정
1299,590,17,103327,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,750,17,40051,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,689,17,83526,가솔린,1,15.7,경차,999,진주색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,590,17,132283,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,670,17,54240,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,490,17,130000,가솔린,1,15.7,경차,1000,은색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,870,17,47242,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,680,16,88000,가솔린,1,15.7,경차,999,기타,0,1,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,619,16,100000,가솔린,1,15.7,경차,998,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,810,17,19000,가솔린,1,15.7,경차,1000,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,590,16,72743,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,720,17,63000,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,17,32291,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,17,44835,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,670,17,58595,가솔린,1,15.7,경차,999,회색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,770,17,57122,가솔린,1,15.7,경차,999,회색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,660,16,56352,가솔린,1,15.7,경차,999,진주색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,635,17,58028,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,17,32074,가솔린,1,15.7,경차,999,기타,0,0,0,1,1,0,0,한국GM,75,10,FF,5,15,185
1299,630,17,111777,가솔린,1,15.7,경차,999,진주색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1355,860,18,39000,가솔린,1,15.0,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,490,17,20760,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,490,17,56989,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,670,17,43507,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,760,16,64712,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,17,35025,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,16,43133,가솔린,1,15.7,경차,999,은색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,719,17,20000,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,899,17,26609,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,790,16,48315,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,750,16,43000,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1355,710,18,80958,가솔린,1,15.0,경차,999,은색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1355,890,18,24412,가솔린,1,15.0,경차,1000,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,650,16,55010,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,660,17,64193,가솔린,1,15.7,경차,999,흰색,0,1,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,599,16,60868,가솔린,1,15.7,경차,995,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,659,16,60000,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,720,16,40901,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,910,17,1271,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,750,17,68432,가솔린,1,15.7,경차,999,진주색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,880,17,28351,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,589,17,72523,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,399,16,104158,가솔린,1,15.7,경차,999,회색,0,0,0,1,1,0,0,한국GM,75,10,FF,5,15,185
1299,449,16,47000,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,780,17,21652,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1355,950,18,4289,가솔린,1,15.0,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,599,16,89920,가솔린,1,15.7,경차,999,흰색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,740,17,74881,가솔린,1,15.7,경차,999,흰색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,510,17,61000,가솔린,1,15.7,경차,999,회색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,690,17,36000,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,790,16,40359,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,800,17,83829,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,650,17,84532,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,580,17,88708,가솔린,1,15.7,경차,999,기타,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,690,17,78000,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,740,17,10556,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,600,16,75000,가솔린,1,15.7,경차,999,기타,0,0,0,1,1,0,0,한국GM,75,10,FF,5,15,185
1299,720,17,53484,가솔린,1,15.7,경차,999,회색,0,0,0,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,710,17,21761,가솔린,1,15.7,경차,999,검정색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,990,17,5935,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,380,16,117500,가솔린,1,15.7,경차,999,흰색,0,0,0,1,1,0,0,한국GM,75,10,FF,5,15,185
1299,820,16,40582,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,660,17,55900,가솔린,1,15.7,경차,999,기타,0,1,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,440,17,36757,가솔린,1,15.7,경차,999,회색,0,0,1,0,1,0,0,한국GM,75,10,FF,5,15,185
1299,760,17,37800,가솔린,1,15.7,경차,999,검정색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,650,16,29310,가솔린,1,15.7,경차,999,기타,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,839,17,9646,가솔린,1,15.7,경차,998,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,680,17,58744,가솔린,1,15.7,경차,999,흰색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,17,51000,가솔린,1,15.7,경차,999,회색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,550,17,106000,가솔린,1,15.7,경차,999,흰색,0,0,0,1,1,0,0,한국GM,75,10,FF,5,15,185
1299,730,16,84576,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,780,17,58800,가솔린,1,15.7,경차,999,흰색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,700,17,71306,가솔린,1,15.7,경차,999,회색,0,0,0,1,0,0,0,한국GM,75,10,FF,5,15,185
1299,780,17,43418,가솔린,1,15.7,경차,999,회색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1299,830,16,39148,가솔린,1,15.7,경차,999,진주색,0,0,0,0,0,0,0,한국GM,75,10,FF,5,15,185
1056,370,13,67872,가솔린,1,16.8,경차,995,흰색,0,0,0,1,0,0,0,한국GM,70,9,FF,5,14,155
1056,380,13,32837,가솔린,1,16.8,경차,995,흰색,0,0,0,1,0,0,0,한국GM,70,9,FF,5,14,155
1114,390,14,102758,가솔린,1,16.8,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,320,12,126000,가솔린,1,15.0,경차,1000,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,295,12,73607,가솔린,1,15.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,350,12,96961,가솔린,1,15.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,370,12,120191,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,300,12,131282,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,389,12,62447,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,78769,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,279,12,98726,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,370,12,134435,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,259,12,152441,가솔린,1,15.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,285,12,131051,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1114,399,14,130671,가솔린,1,16.8,경차,995,흰색,0,1,0,1,1,0,0,한국GM,70,9,FF,5,14,155
1108,250,12,107437,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1055,399,14,80501,가솔린,1,16.8,경차,995,흰색,0,0,0,1,1,0,0,한국GM,70,9,FF,5,14,155
1162,540,15,75344,가솔린,1,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,420,12,35700,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,329,12,70944,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,240,12,130765,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,320,12,114346,가솔린,1,15.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,285,13,121719,가솔린,0,16.8,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1056,290,13,68066,가솔린,1,16.8,경차,995,기타,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,270,12,119420,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,360,12,36203,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,450,12,35458,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,350,12,88054,가솔린,1,15.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,310,12,100784,가솔린,1,15.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1056,370,13,124466,가솔린,1,16.8,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,300,12,112800,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1162,349,15,34055,가솔린,0,16.8,경차,995,은색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1055,420,14,67739,가솔린,1,16.8,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,330,12,76300,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,210,12,165000,가솔린,1,15.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,299,12,80000,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,400,13,33856,가솔린,1,16.8,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,380,13,91953,가솔린,1,16.8,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,270,12,142000,가솔린,1,15.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,330,12,59060,가솔린,1,15.0,경차,998,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,450,12,94000,가솔린,1,15.0,경차,995,은색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,320,12,132000,가솔린,1,15.0,경차,1000,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,400,12,55728,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,350,12,73318,가솔린,1,15.0,경차,995,기타,0,1,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,420,12,73512,가솔린,1,15.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,200,12,190194,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,380,12,82000,가솔린,1,15.0,경차,995,기타,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,380,12,103100,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,320,12,50145,가솔린,1,15.0,경차,1000,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,350,12,101776,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,320,12,145000,가솔린,1,15.0,경차,1000,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,299,12,139901,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1022,289,12,52431,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1114,450,14,46000,가솔린,1,16.8,경차,995,진주색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1055,420,14,29871,가솔린,1,16.8,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1055,430,14,110915,가솔린,1,16.8,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,390,12,69754,가솔린,1,15.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,48784,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,350,12,100000,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1114,380,14,100000,가솔린,1,16.8,경차,995,진주색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1056,360,13,74200,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,430,12,42967,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1114,450,14,46000,가솔린,1,16.8,경차,999,진주색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,450,12,47086,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,269,12,111416,가솔린,1,15.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,180,12,172611,가솔린,1,15.0,경차,998,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1221,439,15,74481,가솔린,1,16.8,경차,995,회색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,320,13,100094,가솔린,1,16.8,경차,995,진주색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1110,460,13,130093,가솔린,1,16.8,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1114,450,14,46000,가솔린,1,16.8,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,280,12,132824,가솔린,1,15.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,320,12,122323,가솔린,1,15.0,경차,998,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,350,12,53692,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,285,12,105210,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1055,290,14,143112,가솔린,1,16.8,경차,995,회색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,250,12,185000,가솔린,0,15.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,240,12,66825,가솔린,0,15.0,경차,995,검정색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,299,12,70932,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,52481,가솔린,1,15.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,399,13,38782,가솔린,1,16.8,경차,995,회색,0,0,1,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,400,12,127860,가솔린,1,15.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1022,410,12,13500,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,300,12,72927,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,300,12,114751,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,67478,가솔린,1,15.0,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,430,12,26146,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1110,540,13,39832,가솔린,1,16.8,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,380,12,74245,가솔린,1,15.0,경차,995,검정색,1,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,230,12,159528,가솔린,1,15.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,88473,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,360,12,108483,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,220,12,142000,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,77565,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,390,12,128900,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,380,12,87861,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,14,155
1108,329,12,64785,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1110,490,13,29009,가솔린,1,16.8,경차,999,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1055,280,14,70490,가솔린,1,16.8,경차,995,기타,0,1,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1108,380,12,101375,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1022,300,12,112255,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,14,155
1168,400,14,93340,가솔린,1,16.8,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,350,12,120095,가솔린,1,15.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1143,330,12,98186,가솔린,1,15.0,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,550,14,44300,가솔린,1,16.8,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,390,14,49891,가솔린,1,16.8,경차,995,은색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1169,380,13,109893,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,370,14,76174,가솔린,0,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,370,14,116708,가솔린,1,16.8,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,500,14,43440,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1169,390,13,78795,가솔린,1,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,430,14,91000,가솔린,1,16.8,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,480,14,61362,가솔린,1,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,349,12,127948,가솔린,1,15.0,경차,995,기타,0,1,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1169,480,13,59626,가솔린,1,16.8,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1169,440,13,83000,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,360,14,42760,가솔린,1,16.8,경차,995,흰색,0,0,1,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,390,14,56400,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,349,14,53843,가솔린,1,16.8,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,310,14,119962,가솔린,1,16.8,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,520,14,38776,가솔린,1,16.8,경차,995,진주색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1015,799,19,18678,가솔린,1,15.0,경차,995,회색,0,1,0,0,0,0,1,한국GM,70,9,FF,5,15,155
1143,240,12,172511,LPG,0,15.0,경차,995,회색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,270,14,59143,가솔린,1,16.8,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,350,12,128891,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1169,399,13,87808,가솔린,1,16.8,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1015,970,20,7052,가솔린,1,15.0,경차,999,은색,0,0,0,0,0,1,1,한국GM,70,9,FF,5,15,155
1169,200,13,169548,가솔린,0,16.8,경차,995,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1143,280,12,77347,가솔린,0,15.0,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,299,14,180000,가솔린,1,16.8,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,270,12,135939,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,320,14,65385,가솔린,1,16.8,경차,995,흰색,0,0,0,1,0,0,0,한국GM,70,9,FF,5,15,155
1143,320,12,107565,가솔린,1,15.0,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,410,14,66455,가솔린,1,16.8,경차,995,은색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,310,12,93395,가솔린,1,15.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1169,410,13,63932,가솔린,1,16.8,경차,998,은색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,360,14,21000,가솔린,1,16.8,경차,995,흰색,0,0,1,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,299,14,76000,가솔린,1,16.8,경차,1000,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,530,14,53000,가솔린,1,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1015,790,19,22937,가솔린,1,15.0,경차,1000,흰색,0,0,0,0,0,0,1,한국GM,70,9,FF,5,15,155
1298,399,15,120604,가솔린,1,16.8,경차,995,검정색,0,1,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1169,410,13,51000,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1143,440,12,60000,가솔린,1,15.0,경차,998,기타,0,1,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,380,14,125454,가솔린,1,16.8,경차,995,회색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1143,300,12,75965,가솔린,1,15.0,경차,995,은색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1189,350,12,126285,가솔린,1,15.0,경차,995,흰색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1189,269,12,100992,가솔린,1,15.0,경차,995,검정색,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,490,14,60483,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1168,450,14,63264,가솔린,1,16.8,경차,995,기타,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1143,420,12,92450,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
1168,579,14,42397,가솔린,1,16.8,경차,995,흰색,0,0,0,0,1,0,0,한국GM,70,9,FF,5,15,155
1143,295,12,186361,가솔린,1,15.0,경차,995,기타,0,0,0,0,0,0,0,한국GM,70,9,FF,5,15,155
